ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
2022 UC21,23.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UD21,25.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UE21,20.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UK21,24.13,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UL21,22.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UM21,26.55,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UN21,26.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UO21,24.43,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UP21,26.25,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UQ21,24.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UR21,26.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 US21,21.83,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UT21,24.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UU21,28.32,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UV21,26.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UW21,27.52,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UX21,20.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UY21,18.76,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UZ21,20.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UA22,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UB22,24.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UC22,21.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UD22,25.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UK22,21.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UL22,24.26,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UK24,28.14,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UM24,25.72,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UN24,22.22,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UQ24,25.04,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 US24,25.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UT24,23.72,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UV24,22.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UY24,25.33,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UR27,22.93,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 US27,24.16,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UT27,23.56,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UU27,20.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UV27,19.68,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UW27,26.27,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UX27,27.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UY27,28.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UZ27,25.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UA28,27.46,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UB28,24.38,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UC28,22.14,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UD28,25.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UE28,21.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UF28,18.29,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UG28,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UM28,24.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UN28,27.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UO28,27.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UP28,23.33,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UR28,25.11,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UY33,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UA34,23.83,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UB34,23.16,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UC34,28.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UE36,22.92,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UO40,27.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UP40,26.08,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UQ40,28.29,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UR40,24.43,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 US40,22.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UF42,20.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UG42,18.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UE61,28.01,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UT63,25.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UU63,31.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UJ65,21.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UC72,22.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UD72,26.25,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UQ73,19.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UP78,25.54,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UR78,23.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UT79,21.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UT80,20.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UN85,21.01,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UN93,23.66,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UJ106,19.22,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UU123,30.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UY123,30.59,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UE146,32.01,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 UL147,30.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VA,25.84,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VB,25.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VC,26.63,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VD,28.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VE,25.32,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VF,27.87,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VG,27.72,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VH,26.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VJ,25.13,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VP,26.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VQ,25.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VR,23.13,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VS,21.38,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VT,21.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VU,24.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VV,23.68,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VX,26.93,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VY,27.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VA1,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VB1,22.48,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VC1,23.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VD1,22.68,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VE1,24.38,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VF1,22.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VG1,28.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VH1,19.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VK1,22.24,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VL1,26.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VM1,26.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VN1,25.06,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VO1,26.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VP1,24.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VQ1,25.91,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VR1,24.79,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VS1,26.04,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VT1,25.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VU1,26.66,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VX1,23.87,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VY1,22.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VZ1,23.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VA2,25.32,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VB2,25.17,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VC2,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VD2,25.77,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VE2,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VG2,26.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VH2,26.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VJ2,24.45,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VL2,20.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VM2,25.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VN2,23.55,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VO2,25.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VP2,26.52,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VQ2,24.77,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VR2,24.79,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VS2,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VT2,26.27,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VU2,23.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VV2,22.04,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VW2,25.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VX2,21.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VY2,26.11,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VZ2,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VA3,22.52,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VC3,18.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 VW3,24.11,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA,26.79,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WB,25.67,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC,26.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD,27.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE,21.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF,25.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ,27.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL,26.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN,26.26,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO,26.16,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP,23.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ,27.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR,25.38,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS,28.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU,24.67,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV,25.19,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WW,25.23,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX,24.59,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY,26.72,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WZ,23.46,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA1,27.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WB1,23.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC1,25.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD1,25.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE1,27.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF1,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG1,25.91,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH1,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ1,33.58,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK1,24.79,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM1,20.76,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN1,25.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO1,25.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP1,23.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ1,25.55,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR1,23.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS1,21.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU1,26.26,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV1,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WW1,22.32,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX1,22.52,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY1,25.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WZ1,27.66,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA2,26.48,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC2,24.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD2,25.97,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE2,27.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF2,26.33,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG2,21.63,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH2,26.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ2,24.32,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK2,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL2,27.44,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM2,25.58,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN2,28.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO2,25.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR2,26.63,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS2,26.72,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT2,23.16,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU2,23.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV2,24.85,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WW2,25.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX2,23.99,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY2,24.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WZ2,23.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WB3,21.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC3,24.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD3,25.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE3,26.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF3,23.27,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG3,25.58,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH3,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ3,24.93,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK3,27.01,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL3,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM3,28.43,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN3,26.73,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO3,25.77,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP3,23.99,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ3,28.11,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR3,25.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS3,26.47,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT3,21.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU3,27.17,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV3,23.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX3,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY3,25.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA4,28.93,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WB4,20.77,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC4,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD4,26.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE4,19.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF4,22.33,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG4,21.68,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH4,23.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ4,25.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL4,24.42,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN4,21.76,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO4,24.49,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP4,23.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ4,24.79,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR4,30.01,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS4,20.08,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT4,27.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU4,25.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV4,23.77,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA5,22.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WB5,25.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC5,25.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD5,27.51,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE5,27.59,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF5,26.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG5,22.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH5,24.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ5,24.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK5,21.93,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO5,24.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP5,24.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ5,25.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR5,24.23,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS5,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT5,23.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU5,25.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX5,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY5,21.56,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WZ5,24.01,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA6,25.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WB6,24.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC6,25.06,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD6,25.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE6,23.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF6,26.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK6,23.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL6,27.76,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM6,27.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN6,24.45,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO6,29.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP6,23.93,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ6,26.35,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR6,25.44,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS6,22.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT6,26.09,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU6,22.13,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC7,25.71,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD7,22.54,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE7,28.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF7,24.91,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG7,25.09,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH7,22.68,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ7,22.94,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK7,26.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL7,23.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM7,29.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN7,21.55,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO7,24.56,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS7,25.08,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT7,23.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU7,26.63,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV7,22.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WW7,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX7,25.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY7,20.26,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WZ7,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA8,22.66,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WB8,27.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WC8,26.71,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WD8,26.24,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WE8,24.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF8,27.24,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG8,24.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP8,24.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ8,26.51,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR8,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS8,24.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT8,21.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU8,24.94,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV8,25.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WW8,18.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX8,26.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG9,25.19,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH9,22.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ9,25.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK9,25.24,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL9,23.68,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM9,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN9,29.55,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO9,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP9,28.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ9,28.73,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR9,27.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS9,25.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT9,25.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WU9,26.52,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV9,24.45,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WW9,20.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY9,27.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WA10,26.45,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WF10,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WG10,21.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WH10,22.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WJ10,27.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WK10,20.84,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WL10,24.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WM10,24.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WN10,26.92,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WO10,27.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WP10,27.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WQ10,27.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WR10,26.65,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WS10,26.56,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WT10,20.42,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WV10,24.96,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WW10,21.74,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WX10,28.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2022 WY10,23.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
